"","RRMSE","NRMSE","NSE","rBIAS","river","Type"
"91",0.996040115274793,0.918681568343088,0.282049442288124,-0.247625619870841,"35489","Mackenzie_control"
"92",2.81425686020855,2.5231712591577,0.0191254152205651,-0.161814707491044,"35494","Mackenzie_control"
"93",2.06379399403501,1.00689528157631,0.158315771530723,-0.00362334506003154,"35497","Mackenzie_control"
"94",1.82066510493513,0.815417295683877,-1.08900129022856,0.550183840952695,"35543","Mackenzie_control"
"95",1.40336655237304,0.882256716923575,0.116768218873487,-0.275879141838064,"35607","Mackenzie_control"
"96",2.72943157457675,1.09509962068647,-0.990129580418168,0.215124273231137,"35636","Mackenzie_control"
"97",0.905043880260186,0.709508537595256,0.283869708474918,-0.0949826769658159,"35722","Mackenzie_control"
"98",1.00922908518741,0.686295225738795,-0.272588417989792,0.229277561551728,"35737","Mackenzie_control"
"99",3.15891134696851,0.95704774337521,0.145769224848613,0.295695217889611,"35822","Mackenzie_control"
"100",1.27271622982965,0.888392770187745,0.330263919445336,-0.128092934970616,"35901","Mackenzie_control"
"101",2.03600599872547,1.68366120933666,0.00516426781297419,-0.400289578248138,"35906","Mackenzie_control"
"102",2.62935460928385,0.95006785654588,0.0700462078226285,0.261195396169004,"35995","Mackenzie_control"
"103",1.6493477868783,0.83096217650175,0.225530774551011,-0.196415988129731,"36118","Mackenzie_control"
"104",1.21743842732524,0.971458687798126,0.0013898523400987,-0.238194728011144,"36154","Mackenzie_control"
"105",0.718168195501189,0.66392818862669,0.27355861559054,-0.197494884443881,"36347","Mackenzie_control"
"106",0.822039586770455,0.449402560694019,0.367684383776969,-0.0474431147734585,"36407","Mackenzie_control"
"107",0.994621938376364,0.949039737617908,0.262574678243086,-0.172092857486406,"36454","Mackenzie_control"
"108",0.543788924198414,0.716488212567453,0.135069926174538,-0.223806113597625,"36542","Mackenzie_control"
"109",1.62368619639621,0.607270755874605,0.178779738377508,0.459070145574868,"36591","Mackenzie_control"
"110",0.505256901414187,1.08868486130643,-0.0525410219883871,-0.589033990601685,"36599","Mackenzie_control"
"111",1.21684459033932,1.03633344429943,-2.26478999476861,0.356624296784701,"36602","Mackenzie_control"
"112",1.10984253326034,0.575867982848195,0.419320574290933,0.222962072686875,"36605","Mackenzie_control"
"113",0.482196338815876,0.579778765595717,-0.667343923569762,-0.312070944584168,"36615","Mackenzie_control"
"114",0.908535620177034,0.629279680335867,0.223675079342116,-0.039515100267729,"36656","Mackenzie_control"
"115",0.796480463816793,0.524971828973735,0.0865375246021939,-0.14120077953354,"36658","Mackenzie_control"
"116",0.817591715323362,0.637073395576242,0.10594871856744,0.0223607164641124,"36694","Mackenzie_control"
"117",1.10470513455285,0.90700620000941,-2.24720834926268,-0.299179180598668,"36806","Mackenzie_control"
"118",0.805126160777058,1.34053446230141,-0.730762930648858,-0.84025180254158,"36850","Mackenzie_control"
"119",4.18258547678905,0.993027805331545,0.297611107327295,-0.229959867465436,"36922","Mackenzie_control"
"120",1.4048289887162,1.294898622435,0.080685437743795,-0.211660525774472,"36969","Mackenzie_control"
"121",0.630076841279572,0.51180282548143,0.457372958429542,-0.0962049115149312,"36995","Mackenzie_control"
"122",1.86098957582137,1.41559641147667,-0.0771450169236818,-0.284506111647211,"37061","Mackenzie_control"
